loan_id,user_id,loan_amount,origination_date,term_months,age,annual_income,credit_score,employment_status,is_default,origination_month,cohort_type
10872,8491,25000,2024-10-17,36,53,70435.97701814606,829,Employed,0,2024-10,Bad
10873,6063,25000,2024-04-14,36,42,87944.30376378751,810,Employed,0,2024-04,Good
10874,8651,25000,2024-05-24,24,49,107742.70071688796,444,Employed,0,2024-05,Bad
10875,879,15000,2024-04-21,24,28,65735.76479193881,578,Employed,0,2024-04,Good
10876,8981,15000,2024-08-02,24,52,43597.87819997722,508,Employed,0,2024-08,Good
10877,7404,15000,2024-06-26,24,28,80169.87562649086,734,Employed,0,2024-06,Bad
10878,3896,15000,2024-01-21,36,48,93555.18482213895,350,Employed,1,2024-01,Bad
10879,8575,15000,2024-08-13,24,52,43523.067090868586,800,Employed,0,2024-08,Good
10880,1451,5000,2024-02-15,12,28,53918.413379552425,831,Self-Employed,0,2024-02,Good
10881,5374,5000,2024-02-26,24,46,31207.311699383834,846,Employed,0,2024-02,Good
10882,2596,25000,2024-09-17,24,22,69885.08053208301,846,Self-Employed,0,2024-09,Bad
10883,3590,15000,2024-02-21,24,34,103438.78297585859,625,Employed,0,2024-02,Good
10884,8522,25000,2024-05-10,12,38,45702.740620351135,746,Employed,0,2024-05,Bad
10885,4910,5000,2024-02-22,36,43,73382.93140993269,431,Employed,0,2024-02,Good
10886,6626,25000,2024-03-23,12,39,56208.49540414462,503,Self-Employed,0,2024-03,Bad
10887,7700,15000,2024-01-18,12,52,55217.50275254056,322,Self-Employed,1,2024-01,Bad
10888,9212,15000,2024-05-22,36,47,55004.43291011331,310,Self-Employed,1,2024-05,Bad
10889,5542,15000,2024-11-01,12,41,64667.92277602451,656,Employed,0,2024-11,Good
10890,7971,5000,2024-01-28,36,27,45445.51365118415,339,Employed,0,2024-01,Bad
10891,5282,25000,2024-10-28,24,49,62448.5902342788,725,Self-Employed,0,2024-10,Bad
10892,3822,10000,2024-04-22,36,52,80954.67497121434,749,Self-Employed,0,2024-04,Good
10893,1828,10000,2024-04-25,12,44,57738.652094305275,300,Contractor,1,2024-04,Good
10894,4112,10000,2024-11-23,24,40,20000.0,646,Employed,1,2024-11,Good
10895,8812,10000,2024-09-07,12,44,51266.247719966734,737,Employed,1,2024-09,Bad
10896,689,10000,2024-04-22,24,19,64930.34723332747,741,Employed,0,2024-04,Good
10897,820,5000,2024-04-03,12,50,59571.02982157859,818,Self-Employed,0,2024-04,Good
10898,6217,15000,2024-01-01,24,31,79039.33676427761,572,Employed,0,2024-01,Bad
10899,2252,10000,2024-07-01,24,64,67482.84537378374,516,Employed,0,2024-07,Good
10900,2302,10000,2024-11-09,12,62,41724.957209188964,845,Employed,0,2024-11,Good
10901,2661,10000,2024-05-28,12,49,84873.07784688898,431,Contractor,1,2024-05,Bad
10902,5649,25000,2024-02-25,24,59,103518.8094129193,494,Contractor,0,2024-02,Good
10903,5663,15000,2024-03-10,12,59,58317.074420804776,465,Employed,1,2024-03,Bad
10904,955,10000,2024-05-24,12,51,20000.0,782,Self-Employed,0,2024-05,Bad
10905,6454,5000,2024-03-18,24,69,40638.686309742596,539,Self-Employed,1,2024-03,Bad
10906,3942,15000,2024-05-14,36,54,48775.03698817106,758,Self-Employed,0,2024-05,Bad
10907,4749,15000,2024-03-19,24,27,115110.58259187927,515,Contractor,0,2024-03,Bad
10908,7413,15000,2024-11-23,36,58,89450.07439996021,781,Contractor,0,2024-11,Good
10909,1248,25000,2024-09-04,12,37,28623.6348727362,435,Employed,1,2024-09,Bad
10910,5487,15000,2024-06-24,36,60,30763.40563359855,690,Employed,1,2024-06,Bad
10911,9466,10000,2024-01-10,12,22,20000.0,816,Self-Employed,0,2024-01,Bad
10912,6887,10000,2024-08-08,24,67,65183.76687299248,835,Self-Employed,0,2024-08,Good
10913,13,25000,2024-05-06,24,41,38394.49982956628,336,Contractor,1,2024-05,Bad
10914,7476,5000,2024-02-10,24,37,66173.4074603807,396,Employed,1,2024-02,Good
10915,4706,25000,2024-07-08,12,27,79524.9884990423,320,Employed,1,2024-07,Good
10916,2240,25000,2024-04-16,12,58,43963.76214677479,656,Employed,0,2024-04,Good
10917,698,10000,2024-06-12,12,18,65392.05591179061,496,Self-Employed,0,2024-06,Bad
10918,2067,15000,2024-06-26,24,30,55805.38683572362,474,Contractor,0,2024-06,Bad
10919,6915,25000,2024-03-22,12,49,20000.0,819,Employed,0,2024-03,Bad
10920,4675,5000,2024-01-05,36,63,28191.148462230558,732,Contractor,0,2024-01,Bad
10921,2074,10000,2024-06-22,24,56,21142.878679437526,808,Employed,0,2024-06,Bad
10922,3213,15000,2024-11-28,12,21,66047.39802885691,365,Self-Employed,1,2024-11,Good
10923,3814,5000,2024-10-22,12,20,87642.94001243413,654,Employed,0,2024-10,Bad
10924,1051,25000,2024-09-23,36,65,67572.93476308094,520,Employed,1,2024-09,Bad
10925,2153,5000,2024-04-27,24,66,105133.89905904516,664,Employed,0,2024-04,Good
10926,7690,25000,2024-07-18,36,55,71678.40741154327,734,Employed,0,2024-07,Good
10927,5788,25000,2024-01-17,12,43,49979.259022602135,774,Self-Employed,0,2024-01,Bad
10928,3090,25000,2024-03-15,12,34,81117.24508210583,811,Employed,0,2024-03,Bad
10929,3642,25000,2024-04-30,36,40,39600.114220799274,592,Employed,0,2024-04,Good
10930,174,25000,2024-10-08,24,49,36961.746314374315,540,Employed,0,2024-10,Bad
10931,9617,10000,2024-02-08,12,62,79585.12289495477,375,Employed,0,2024-02,Good
10932,7255,25000,2024-12-19,36,19,63928.59380849155,471,Employed,0,2024-12,Bad
10933,3904,15000,2024-07-13,24,20,70631.41704958999,849,Contractor,0,2024-07,Good
10934,7511,25000,2024-06-01,12,22,98386.84744626636,704,Self-Employed,0,2024-06,Bad
10935,449,10000,2024-12-09,36,68,51530.97906634761,810,Employed,1,2024-12,Bad
10936,9643,5000,2024-09-01,36,47,95589.49149398184,772,Self-Employed,0,2024-09,Bad
10937,5836,15000,2024-04-25,24,66,83723.40284514817,712,Employed,0,2024-04,Good
10938,782,5000,2024-02-10,12,44,28036.326575030027,710,Contractor,1,2024-02,Good
10939,3569,5000,2024-04-13,24,65,21112.36028238431,751,Employed,0,2024-04,Good
10940,8364,15000,2024-09-04,24,27,45054.44696393051,315,Self-Employed,1,2024-09,Bad
10941,2284,10000,2024-12-29,12,37,62100.07319196166,355,Employed,0,2024-12,Bad
10942,433,25000,2024-06-20,12,37,48582.76635931467,535,Employed,0,2024-06,Bad
10943,5136,25000,2024-09-22,24,64,76457.94847813604,362,Self-Employed,0,2024-09,Bad
10944,4946,25000,2024-11-24,24,55,49981.301734035806,540,Contractor,0,2024-11,Good
10945,5706,5000,2024-05-28,12,43,73041.31648978965,822,Self-Employed,0,2024-05,Bad
10946,1860,15000,2024-07-21,36,47,55172.74498246346,622,Employed,0,2024-07,Good
10947,9543,25000,2024-01-25,36,20,54304.14460705319,797,Contractor,0,2024-01,Bad
10948,3920,25000,2024-10-04,12,54,36157.3419092409,788,Employed,0,2024-10,Bad
10949,6391,10000,2024-01-11,36,29,47037.900370972086,618,Contractor,0,2024-01,Bad
10950,549,10000,2024-09-17,36,41,47848.7560741205,646,Employed,0,2024-09,Bad
10951,5061,5000,2024-01-06,24,47,115554.35250218445,319,Employed,0,2024-01,Bad
10952,3575,15000,2024-08-12,24,36,90182.60893683156,583,Employed,0,2024-08,Good
10953,167,10000,2024-09-28,24,56,93046.5376198563,834,Employed,0,2024-09,Bad
10954,3513,15000,2024-09-04,36,57,44065.480257938325,821,Employed,0,2024-09,Bad
10955,2401,10000,2024-02-15,24,43,114172.92406270634,632,Employed,0,2024-02,Good
10956,3171,15000,2024-01-14,36,64,54407.7320772331,812,Contractor,0,2024-01,Bad
10957,9840,15000,2024-01-24,36,63,89757.4886774881,658,Employed,0,2024-01,Bad
10958,3190,15000,2024-12-30,24,47,81867.3744452155,603,Employed,1,2024-12,Bad
10959,2622,5000,2024-09-10,12,39,67495.6578774942,382,Employed,0,2024-09,Bad
10960,5159,10000,2024-11-27,36,63,68088.23004602733,744,Self-Employed,0,2024-11,Good
10961,3402,10000,2024-09-18,36,37,20000.0,650,Employed,0,2024-09,Bad
10962,6467,25000,2024-09-03,12,26,99612.62406627586,845,Employed,0,2024-09,Bad
10963,6173,25000,2024-10-03,24,51,85661.32777146906,362,Employed,0,2024-10,Bad
10964,543,5000,2024-04-21,36,49,60560.100131031526,611,Employed,0,2024-04,Good
10965,9532,10000,2024-07-19,12,51,52115.15504711448,422,Employed,0,2024-07,Good
10966,8143,25000,2024-10-28,12,38,68344.01435135573,371,Employed,0,2024-10,Bad
10967,8760,10000,2024-04-14,12,67,55014.38047534958,441,Employed,1,2024-04,Good
10968,3539,25000,2024-08-15,24,52,72181.81285068567,627,Contractor,0,2024-08,Good
10969,7013,5000,2024-07-05,12,45,55312.78341825774,458,Employed,0,2024-07,Good
10970,1941,25000,2024-06-18,24,21,43301.93843122116,376,Employed,0,2024-06,Bad
10971,8118,5000,2024-07-05,12,34,34225.53757986851,414,Employed,0,2024-07,Good
10972,6343,5000,2024-02-10,36,31,86508.313985418,431,Employed,0,2024-02,Good
10973,1761,15000,2024-11-18,36,66,43662.61299846646,845,Self-Employed,0,2024-11,Good
10974,5774,5000,2024-12-04,12,33,101363.46152219395,385,Employed,1,2024-12,Bad
10975,3946,15000,2024-03-23,36,51,73396.18161800172,386,Employed,1,2024-03,Bad
10976,2702,10000,2024-11-16,24,35,99108.15610427166,775,Employed,1,2024-11,Good
10977,1029,5000,2024-12-07,12,51,77643.38581181997,823,Self-Employed,1,2024-12,Bad
10978,6311,5000,2024-05-26,36,26,57985.70733503619,827,Employed,0,2024-05,Bad
10979,4481,5000,2024-11-30,12,38,64270.682519335984,720,Employed,0,2024-11,Good
10980,3704,25000,2024-05-26,36,62,78921.86805920364,460,Employed,1,2024-05,Bad
10981,7260,5000,2024-10-07,24,28,37280.87761487512,527,Employed,0,2024-10,Bad
10982,742,10000,2024-06-15,12,33,76916.27602001393,630,Contractor,0,2024-06,Bad
10983,9968,15000,2024-09-12,36,53,66171.96358258279,457,Employed,1,2024-09,Bad
10984,2235,10000,2024-08-10,12,27,108829.87005163963,563,Employed,0,2024-08,Good
10985,1614,15000,2024-04-03,36,42,74535.64043835855,767,Employed,0,2024-04,Good
10986,3537,10000,2024-06-09,12,56,51251.87918839136,599,Employed,0,2024-06,Bad
10987,558,25000,2024-09-04,24,29,63499.06145778589,761,Self-Employed,0,2024-09,Bad
10988,7431,10000,2024-09-24,24,57,44035.48351296244,444,Employed,1,2024-09,Bad
10989,6063,10000,2024-12-13,36,42,87944.30376378751,810,Employed,1,2024-12,Bad
10990,9560,5000,2024-06-06,24,29,79364.04293841789,461,Contractor,0,2024-06,Bad
10991,858,25000,2024-03-10,24,25,67473.3446757221,421,Self-Employed,1,2024-03,Bad
10992,1811,25000,2024-06-18,24,54,59054.82406435151,354,Employed,1,2024-06,Bad
10993,2357,5000,2024-09-17,12,65,41672.348070322274,719,Employed,0,2024-09,Bad
10994,4066,15000,2024-08-02,12,49,69620.67584054136,438,Employed,1,2024-08,Good
10995,3507,10000,2024-11-11,36,50,50268.65673012331,768,Employed,1,2024-11,Good
10996,4388,5000,2024-03-18,24,33,54150.23844460108,698,Employed,0,2024-03,Bad
10997,7331,25000,2024-07-11,24,62,20000.0,694,Contractor,1,2024-07,Good
10998,8939,10000,2024-11-03,36,43,72192.05109189305,341,Self-Employed,0,2024-11,Good
10999,6936,10000,2024-05-16,36,47,75519.16406296466,373,Self-Employed,1,2024-05,Bad
11000,241,15000,2024-05-23,12,49,58559.48786222515,698,Employed,0,2024-05,Bad
11001,5021,15000,2024-02-04,24,42,37066.824776719135,385,Employed,0,2024-02,Good
11002,7913,10000,2024-11-25,24,34,127580.9451267372,381,Employed,1,2024-11,Good
11003,1153,10000,2024-09-28,24,47,29329.33558046644,515,Self-Employed,1,2024-09,Bad
11004,9145,10000,2024-06-09,12,28,56425.1443599442,603,Self-Employed,0,2024-06,Bad
11005,3940,15000,2024-11-02,12,21,98568.04653377965,762,Self-Employed,1,2024-11,Good
11006,2575,15000,2024-11-12,12,59,42257.75528979164,604,Employed,0,2024-11,Good
11007,3301,5000,2024-03-19,24,50,64954.28102889749,739,Employed,0,2024-03,Bad
11008,4838,15000,2024-11-10,36,65,49669.702688100086,647,Self-Employed,0,2024-11,Good
11009,8368,25000,2024-05-06,12,32,25772.524382669384,544,Self-Employed,0,2024-05,Bad
11010,6948,25000,2024-12-24,24,43,68075.4668381689,750,Employed,0,2024-12,Bad
11011,6902,10000,2024-01-04,12,24,53970.58273015599,833,Self-Employed,0,2024-01,Bad
11012,1077,10000,2024-11-22,36,55,53858.74242425014,550,Self-Employed,1,2024-11,Good
11013,335,15000,2024-07-04,24,50,72274.11825343607,595,Employed,0,2024-07,Good
11014,6437,25000,2024-12-23,12,39,63253.70329540892,824,Employed,1,2024-12,Bad
11015,1731,5000,2024-03-02,24,60,34345.516054682914,542,Employed,0,2024-03,Bad
11016,5256,15000,2024-12-19,36,30,20000.0,346,Employed,0,2024-12,Bad
11017,3854,15000,2024-10-07,36,58,49077.94027652606,753,Employed,0,2024-10,Bad
11018,1725,25000,2024-11-22,36,66,44756.879105817905,719,Employed,1,2024-11,Good
11019,803,10000,2024-10-07,36,67,50895.095503487835,790,Self-Employed,0,2024-10,Bad
11020,912,10000,2024-05-02,24,51,68487.44490368647,705,Employed,1,2024-05,Bad
11021,3068,25000,2024-11-17,12,49,65221.442591722385,713,Employed,0,2024-11,Good
11022,7022,25000,2024-10-08,36,22,40573.196346464974,696,Self-Employed,0,2024-10,Bad
11023,8528,5000,2024-08-15,24,22,76486.87647422522,748,Self-Employed,0,2024-08,Good
11024,8188,25000,2024-12-23,36,69,51279.874430570795,333,Employed,1,2024-12,Bad
11025,4333,10000,2024-12-27,36,27,49567.85732802782,824,Contractor,1,2024-12,Bad
11026,2016,25000,2024-07-01,24,26,36858.62580498538,755,Employed,1,2024-07,Good
11027,3660,25000,2024-05-10,24,37,30948.915728631066,320,Self-Employed,0,2024-05,Bad
11028,399,5000,2024-06-05,24,59,48972.96833654112,526,Contractor,0,2024-06,Bad
11029,4098,15000,2024-07-04,36,54,59418.21028916726,558,Self-Employed,0,2024-07,Good
11030,8070,5000,2024-08-22,36,54,26821.980116606108,359,Employed,0,2024-08,Good
11031,16,25000,2024-05-28,12,41,36998.81443825319,743,Employed,0,2024-05,Bad
11032,4375,15000,2024-02-12,36,47,44103.243609542355,619,Employed,1,2024-02,Good
11033,5471,25000,2024-01-04,12,57,61655.51568696901,778,Employed,0,2024-01,Bad
11034,6514,15000,2024-11-20,36,18,47723.6405651526,700,Self-Employed,0,2024-11,Good
11035,1577,25000,2024-07-16,12,59,47543.4537812152,832,Employed,0,2024-07,Good
11036,8570,10000,2024-10-04,12,18,68511.67439337142,501,Self-Employed,0,2024-10,Bad
11037,5175,15000,2024-12-24,12,58,59435.626819378675,418,Employed,1,2024-12,Bad
11038,5486,15000,2024-01-06,24,29,78455.29013730644,520,Employed,0,2024-01,Bad
11039,9572,5000,2024-05-29,24,28,85068.18931094244,603,Contractor,0,2024-05,Bad
11040,5916,10000,2024-09-28,12,29,52928.05701772163,801,Self-Employed,0,2024-09,Bad
11041,8946,10000,2024-06-12,24,45,57332.7946119875,834,Employed,0,2024-06,Bad
11042,1308,10000,2024-06-26,36,69,96964.37919848436,474,Employed,0,2024-06,Bad
11043,9851,25000,2024-02-27,24,65,64052.679205132765,644,Employed,0,2024-02,Good
11044,4533,25000,2024-07-17,24,68,34390.31816605114,390,Employed,0,2024-07,Good
11045,7107,15000,2024-03-27,36,35,128651.3633985698,555,Self-Employed,0,2024-03,Bad
11046,5914,25000,2024-06-27,36,25,58047.00339084165,347,Self-Employed,1,2024-06,Bad
11047,4775,25000,2024-03-18,12,19,80173.56520966595,528,Employed,0,2024-03,Bad
11048,6215,15000,2024-02-16,24,30,32322.541390021688,496,Employed,0,2024-02,Good
11049,54,5000,2024-05-13,36,43,78584.77069679524,674,Employed,0,2024-05,Bad
11050,5496,25000,2024-06-01,36,48,84787.43589932393,610,Contractor,0,2024-06,Bad
11051,3643,10000,2024-09-25,24,64,21380.990309867462,415,Employed,1,2024-09,Bad
11052,80,10000,2024-04-24,24,53,39254.70378645387,357,Employed,0,2024-04,Good
11053,5965,25000,2024-02-22,12,69,96752.20063137243,730,Self-Employed,0,2024-02,Good
11054,5610,25000,2024-08-29,24,30,67124.32406589568,672,Employed,0,2024-08,Good
11055,7204,15000,2024-11-18,36,40,103957.3739193112,536,Employed,0,2024-11,Good
11056,7424,25000,2024-10-13,24,24,47977.27927160764,480,Employed,1,2024-10,Bad
11057,286,5000,2024-03-07,12,47,61234.64963425168,597,Employed,0,2024-03,Bad
11058,9769,15000,2024-12-02,24,40,96158.24527687361,778,Employed,0,2024-12,Bad
11059,9136,10000,2024-07-01,24,34,76269.26042965664,383,Contractor,0,2024-07,Good
11060,7964,15000,2024-08-18,24,63,65915.09141407697,638,Employed,1,2024-08,Good
11061,7967,25000,2024-10-11,36,41,25669.676510957324,631,Employed,1,2024-10,Bad
11062,228,25000,2024-06-11,36,66,67027.0635725206,711,Employed,1,2024-06,Bad
11063,1977,5000,2024-04-13,36,51,49545.98878290931,303,Contractor,1,2024-04,Good
11064,2219,5000,2024-06-11,36,52,59499.54930850815,388,Employed,0,2024-06,Bad
11065,9713,15000,2024-11-01,12,56,20000.0,478,Employed,0,2024-11,Good
11066,3317,10000,2024-10-12,36,18,120161.72449711681,336,Employed,0,2024-10,Bad
11067,1985,15000,2024-09-27,36,61,92369.96255568313,781,Employed,0,2024-09,Bad
11068,3465,15000,2024-01-29,12,36,55589.43613529512,723,Employed,1,2024-01,Bad
11069,9943,5000,2024-03-15,36,30,98918.21226780303,602,Self-Employed,0,2024-03,Bad
11070,3724,15000,2024-11-08,36,41,93444.41951671656,709,Employed,0,2024-11,Good
11071,2346,5000,2024-04-21,36,22,63729.980284511665,363,Employed,0,2024-04,Good
11072,6601,5000,2024-09-04,24,53,55634.42951684863,327,Employed,0,2024-09,Bad
11073,1461,15000,2024-11-02,12,47,61408.51175257205,700,Employed,0,2024-11,Good
11074,7514,5000,2024-11-19,36,20,61016.785562266225,626,Contractor,0,2024-11,Good
11075,4574,25000,2024-09-02,12,57,46692.51125657279,766,Contractor,0,2024-09,Bad
11076,1209,25000,2024-02-27,36,50,83634.01810194689,432,Employed,1,2024-02,Good
11077,3796,15000,2024-05-19,24,19,76141.9476770481,346,Employed,0,2024-05,Bad
11078,2509,10000,2024-11-20,36,32,97069.87422097451,823,Self-Employed,0,2024-11,Good
11079,1668,10000,2024-12-27,36,66,79544.54426570906,515,Employed,0,2024-12,Bad
11080,9689,25000,2024-08-30,24,22,59485.93663977526,379,Self-Employed,1,2024-08,Good
11081,7740,5000,2024-11-19,24,38,64287.771887240175,529,Employed,0,2024-11,Good
11082,6540,10000,2024-10-18,12,43,80248.78468329943,603,Contractor,0,2024-10,Bad
11083,9624,10000,2024-09-06,12,29,56949.70073456488,639,Employed,1,2024-09,Bad
11084,7004,15000,2024-05-09,36,61,84029.35097629097,515,Self-Employed,0,2024-05,Bad
11085,9122,15000,2024-10-17,36,19,85232.77259828252,342,Employed,0,2024-10,Bad
11086,6678,10000,2024-05-04,24,40,37098.395598202624,760,Employed,0,2024-05,Bad
11087,3413,10000,2024-12-21,36,60,87059.9272447495,842,Employed,0,2024-12,Bad
11088,7707,25000,2024-09-20,12,68,24834.93161604985,716,Employed,0,2024-09,Bad
11089,4310,15000,2024-07-19,24,62,20000.0,570,Contractor,1,2024-07,Good
11090,6541,15000,2024-10-10,24,28,59203.28733435525,615,Employed,0,2024-10,Bad
11091,8784,10000,2024-07-06,24,22,52114.12838296538,593,Self-Employed,1,2024-07,Good
11092,366,25000,2024-12-25,36,64,26030.325124403964,416,Employed,0,2024-12,Bad
11093,5912,5000,2024-02-13,12,31,76035.49399732376,710,Self-Employed,0,2024-02,Good
11094,2222,15000,2024-01-10,24,18,57555.09609440099,660,Employed,1,2024-01,Bad
11095,273,15000,2024-01-05,12,58,43267.825325283906,845,Contractor,0,2024-01,Bad
11096,3622,10000,2024-12-22,24,38,58420.968198504335,772,Employed,0,2024-12,Bad
11097,3643,10000,2024-06-23,24,64,21380.990309867462,415,Employed,1,2024-06,Bad
11098,4586,5000,2024-06-07,12,62,20000.0,791,Employed,0,2024-06,Bad
11099,602,15000,2024-08-31,24,38,65919.57082935587,515,Employed,0,2024-08,Good
11100,8804,25000,2024-01-29,36,61,101785.00870416305,659,Employed,0,2024-01,Bad
11101,7479,25000,2024-06-02,12,39,103502.69559360079,555,Self-Employed,1,2024-06,Bad
11102,327,10000,2024-04-04,12,35,39353.297350763096,796,Employed,0,2024-04,Good
11103,9899,25000,2024-01-02,24,21,91400.75928914285,805,Employed,0,2024-01,Bad
11104,4262,25000,2024-11-30,12,28,55221.09069367894,644,Employed,0,2024-11,Good
11105,2928,10000,2024-04-01,36,45,20000.0,744,Employed,0,2024-04,Good
11106,2109,5000,2024-02-25,24,21,79701.91687919579,642,Employed,0,2024-02,Good
11107,1965,5000,2024-08-23,36,38,67301.3784327998,654,Contractor,0,2024-08,Good
11108,9402,15000,2024-11-27,36,66,55097.90084801828,317,Self-Employed,1,2024-11,Good
11109,4460,10000,2024-01-15,36,41,66939.63473715978,593,Contractor,0,2024-01,Bad
11110,9216,10000,2024-03-25,12,36,87985.21071884118,831,Self-Employed,0,2024-03,Bad
11111,5302,15000,2024-09-10,24,19,80471.50825361589,381,Employed,0,2024-09,Bad
11112,1755,25000,2024-08-08,24,20,74560.83289231338,722,Employed,0,2024-08,Good
11113,2082,5000,2024-09-05,36,51,56446.283721819025,570,Employed,0,2024-09,Bad
11114,6282,15000,2024-02-14,36,27,123990.35647750259,551,Employed,0,2024-02,Good
11115,7866,15000,2024-10-29,24,40,45092.74527519774,618,Employed,0,2024-10,Bad
11116,2076,15000,2024-01-20,24,55,110152.22794592404,799,Employed,0,2024-01,Bad
11117,4029,5000,2024-05-03,36,28,43008.90811121898,679,Employed,0,2024-05,Bad
11118,4202,25000,2024-05-25,24,66,72558.07250870687,577,Employed,0,2024-05,Bad
11119,1257,5000,2024-08-17,36,43,66095.71998651071,362,Employed,0,2024-08,Good
11120,8388,10000,2024-11-30,36,26,65846.7637358811,381,Self-Employed,1,2024-11,Good
11121,5971,10000,2024-03-01,36,53,59882.31916194281,314,Employed,1,2024-03,Bad
11122,4298,15000,2024-04-30,36,19,53546.57525395701,315,Employed,1,2024-04,Good
11123,2157,10000,2024-09-12,12,41,20000.0,684,Employed,0,2024-09,Bad
11124,5858,5000,2024-07-22,24,30,28627.695867767237,515,Self-Employed,0,2024-07,Good
11125,41,10000,2024-01-05,24,20,79684.79249515031,470,Employed,0,2024-01,Bad
11126,8874,10000,2024-11-09,24,33,43973.789240042635,320,Employed,1,2024-11,Good
11127,2860,25000,2024-12-02,36,52,61486.16286243921,467,Employed,1,2024-12,Bad
11128,2463,5000,2024-03-17,12,46,53717.428391408386,599,Employed,0,2024-03,Bad
11129,2038,10000,2024-11-11,24,42,64212.037166797396,667,Employed,0,2024-11,Good
11130,1675,5000,2024-05-20,36,50,62296.52524021458,318,Employed,1,2024-05,Bad
11131,364,10000,2024-04-09,36,50,64667.384115534114,589,Self-Employed,0,2024-04,Good
11132,2519,25000,2024-07-26,12,54,49246.42924644133,576,Employed,0,2024-07,Good
11133,8692,10000,2024-10-22,12,26,41222.298831438384,510,Employed,0,2024-10,Bad
11134,3054,15000,2024-07-13,36,54,86239.61327616543,413,Employed,1,2024-07,Good
11135,2471,25000,2024-06-28,24,47,52428.281158226106,608,Self-Employed,0,2024-06,Bad
11136,579,10000,2024-09-14,36,19,64085.25064142672,307,Employed,1,2024-09,Bad
11137,8028,15000,2024-07-13,12,19,66056.57662412449,537,Employed,0,2024-07,Good
11138,5843,10000,2024-05-18,36,18,80973.92035531864,616,Employed,0,2024-05,Bad
11139,1258,15000,2024-01-11,36,63,88895.06862781203,333,Employed,1,2024-01,Bad
11140,6636,25000,2024-09-22,12,49,84628.16463650136,768,Employed,0,2024-09,Bad
11141,2973,10000,2024-01-28,12,51,39984.26568791898,374,Contractor,1,2024-01,Bad
11142,5042,5000,2024-04-28,36,40,91173.86336070523,406,Employed,0,2024-04,Good
11143,6675,10000,2024-09-05,12,62,75565.71542981415,602,Self-Employed,0,2024-09,Bad
11144,3986,5000,2024-01-07,24,38,43813.15273587339,657,Self-Employed,0,2024-01,Bad
11145,2989,25000,2024-05-22,24,37,103170.31658943163,708,Employed,0,2024-05,Bad
11146,1525,5000,2024-01-07,24,27,62943.65750821367,336,Self-Employed,1,2024-01,Bad
11147,6488,15000,2024-02-24,12,21,96343.36965549336,730,Employed,0,2024-02,Good
11148,5840,5000,2024-01-20,36,34,20000.0,304,Employed,0,2024-01,Bad
11149,8444,25000,2024-01-03,36,51,102856.18999952218,306,Employed,1,2024-01,Bad
11150,5673,25000,2024-01-20,36,51,90239.64919727985,638,Employed,0,2024-01,Bad
11151,382,5000,2024-09-22,36,58,75436.62724553238,590,Employed,0,2024-09,Bad
11152,1805,15000,2024-08-14,24,25,52102.3671716915,555,Employed,0,2024-08,Good
11153,1988,25000,2024-12-11,36,25,31941.314132917614,694,Employed,0,2024-12,Bad
11154,5219,10000,2024-12-15,36,68,100141.18993769909,480,Employed,0,2024-12,Bad
11155,2643,25000,2024-08-05,12,62,63172.317449776536,744,Employed,0,2024-08,Good
11156,24,10000,2024-06-13,12,19,88206.14228360812,522,Employed,1,2024-06,Bad
11157,353,5000,2024-12-05,36,47,72695.80931284712,774,Employed,0,2024-12,Bad
11158,6217,15000,2024-02-20,24,31,79039.33676427761,572,Employed,0,2024-02,Good
11159,4089,10000,2024-06-18,24,66,55224.38332836059,684,Employed,1,2024-06,Bad
11160,771,15000,2024-12-18,24,25,61726.85487184684,846,Employed,1,2024-12,Bad
11161,4754,15000,2024-01-30,12,28,29832.014186011053,763,Employed,0,2024-01,Bad
11162,5570,5000,2024-08-31,24,22,45169.470069824136,443,Employed,1,2024-08,Good
11163,1748,25000,2024-02-14,12,63,76001.49822557863,449,Employed,1,2024-02,Good
11164,9243,25000,2024-08-02,24,56,118586.1204635912,405,Contractor,0,2024-08,Good
11165,5476,25000,2024-12-21,12,55,20000.0,640,Employed,0,2024-12,Bad
11166,622,15000,2024-01-23,12,66,30449.560782689055,621,Self-Employed,1,2024-01,Bad
11167,19,25000,2024-02-22,12,19,55203.08086532834,439,Employed,0,2024-02,Good
11168,8986,25000,2024-02-11,36,42,72272.8350398083,791,Employed,0,2024-02,Good
11169,3342,5000,2024-06-12,12,24,76235.83789868155,328,Employed,0,2024-06,Bad
11170,7727,25000,2024-04-13,12,51,20000.0,313,Employed,1,2024-04,Good
11171,1903,15000,2024-06-10,12,53,82111.2619409107,381,Employed,1,2024-06,Bad
11172,4638,5000,2024-12-06,24,46,54882.60357841684,790,Contractor,0,2024-12,Bad
11173,1941,25000,2024-06-02,12,21,43301.93843122116,376,Employed,0,2024-06,Bad
11174,1207,10000,2024-11-22,36,46,71606.36909018348,848,Employed,1,2024-11,Good
11175,7838,25000,2024-01-03,24,51,41461.65199330641,447,Employed,1,2024-01,Bad
11176,4081,15000,2024-02-12,24,47,71419.58143311807,706,Employed,0,2024-02,Good
11177,165,5000,2024-02-23,36,54,20000.0,475,Self-Employed,1,2024-02,Good
11178,6953,25000,2024-11-03,12,23,28901.776937694318,689,Employed,1,2024-11,Good
11179,1212,10000,2024-01-13,12,50,43220.174249809235,499,Employed,1,2024-01,Bad
11180,3160,25000,2024-04-21,24,66,60418.86891976795,484,Employed,0,2024-04,Good
